,team,player,position,to,hall_of_fame,all_pro,pro_bowl,starter,carAV,drAV,games,pass_comp,pass_att,pass_yards,pass_tds,pass_int,rush_att,rush_yards,rush_tds,receptions,rec_yards,rec_tds,interceptions,sacks,tackles
13668,IND,John Boyett,DB,2014.0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13669,GNB,Nate Palmer,LB,2017.0,False,0,0,1,8.0,7.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,68.0
13670,SEA,Spencer Ware,RB,2019.0,False,0,0,1,17.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,357.0,1631.0,11.0,64.0,698.0,2.0,0.0,0.0,2.0
13671,HOU,Alan Bonner,WR,2014.0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13672,MIN,Jeff Baca,G,2014.0,False,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13673,CIN,Cobi Hamilton,WR,2017.0,False,0,0,1,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,242.0,2.0,0.0,0.0,1.0
13674,HOU,Chris Jones,DT,2016.0,False,0,0,0,15.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,56.0
13675,DET,Theo Riddick,RB,2020.0,False,0,0,1,24.0,24.0,88.0,0.0,0.0,0.0,0.0,0.0,294.0,1037.0,5.0,290.0,2281.0,14.0,0.0,0.0,15.0
13676,BAL,Kapron Lewis-Moore,DE,2015.0,False,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
13677,HOU,Ryan Griffin,TE,2020.0,False,0,0,4,12.0,10.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,1897.0,12.0,0.0,0.0,9.0
13678,TEN,Khalid Wooten,DB,2014.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13679,BAL,Ryan Jensen,OT,2020.0,False,0,0,4,34.0,10.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13681,OAK,Stacy McGee,DT,2020.0,False,0,0,2,16.0,10.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,75.0
13682,PIT,Vince Williams,LB,2020.0,False,0,0,5,35.0,35.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,333.0
13683,KAN,Mike Catapano,DE,2016.0,False,0,0,0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0
13684,JAX,Jeremy Harris,DB,2015.0,False,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
13685,OAK,Brice Butler,WR,2018.0,False,0,0,0,9.0,3.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1237.0,9.0,0.0,0.0,0.0
13686,JAX,Demetrius McCray,DB,2017.0,False,0,0,1,8.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,73.0
13687,DET,Michael Williams,TE,2015.0,False,0,0,1,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,1.0
13688,PHI,Joe Kruger,DE,2014.0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13689,MIN,Michael Mauti,LB,2017.0,False,0,0,0,6.0,2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0
13690,MIN,Travis Bond,G,2014.0,False,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13691,NYJ,Tommy Bohanon,RB,2018.0,False,0,0,1,1.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,26.0,72.0,2.0,29.0,239.0,1.0,0.0,0.0,3.0
13692,GNB,Charles Johnson,WR,2016.0,False,0,0,0,7.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.0,0.0,60.0,834.0,2.0,0.0,0.0,2.0
13693,CLE,Armonty Bryant,DE,2016.0,False,0,0,0,4.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,45.0
13694,PHI,Jordan Poyer,DB,2020.0,False,0,0,4,30.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,15.0,8.0,390.0
13695,ARI,D.C. Jefferson,TE,2013.0,False,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13696,SEA,Ryan Seymour,G,2016.0,False,0,0,0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13697,SDG,Brad Sorensen,QB,2014.0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13698,BUF,Chris Gragg,TE,2015.0,False,0,0,0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,251.0,2.0,0.0,0.0,0.0
13699,PIT,Nick Williams,DT,2020.0,False,0,0,1,10.0,7.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,48.0
13700,GNB,Kevin Dorsey,WR,2014.0,False,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0
13702,NWE,Michael Buchanan,DE,2014.0,False,0,0,0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
13703,CLE,Garrett Gilkey,OT,2014.0,False,0,0,0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13705,MIN,Everett Dawkins,DT,2013.0,False,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13706,IND,Kerwynn Williams,RB,2017.0,False,0,0,0,6.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,218.0,971.0,4.0,15.0,126.0,0.0,0.0,0.0,6.0
13707,SEA,Ty Powell,DE,2014.0,False,0,0,0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
13708,GNB,Sam Barrington,LB,2016.0,False,0,0,1,4.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,44.0
13709,OAK,David Bass,DE,2017.0,False,0,0,0,8.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,70.0
13710,DEN,Zac Dysert,QB,2014.0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13711,NWE,Steve Beauharnais,LB,2014.0,False,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13712,CHI,Marquess Wilson,WR,2016.0,False,0,0,0,6.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,777.0,3.0,0.0,0.0,0.0
13713,SFO,B.J. Daniels,QB,2015.0,False,0,0,0,0.0,0.0,8.0,1.0,2.0,7.0,0.0,0.0,6.0,6.0,0.0,2.0,18.0,0.0,0.0,0.0,1.0
13715,PHI,David King,DE,2017.0,False,0,0,0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
13718,SEA,Michael Bowie,OT,2014.0,False,0,0,0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13719,ATL,Kemal Ishmael,DB,2019.0,False,0,0,1,11.0,11.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,183.0
13720,ATL,Zeke Motta,DB,2014.0,False,0,0,0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
13721,DET,Brandon Hepburn,LB,2014.0,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13724,TEN,Daimion Stafford,DB,2016.0,False,0,0,0,8.0,8.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,94.0
13725,ATL,Sean Renfree,QB,2015.0,False,0,0,0,0.0,0.0,2.0,3.0,7.0,11.0,0.0,1.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13726,MIA,Don Jones,DB,2016.0,False,0,0,0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
13727,CIN,T.J. Johnson,C,2017.0,False,0,0,0,3.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13728,SFO,Marcus Cooper,DB,2018.0,False,0,0,1,14.0,7.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,145.0
13729,NYG,Michael Cox,RB,2014.0,False,0,0,0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,26.0,76.0,0.0,5.0,21.0,0.0,0.0,0.0,3.0
13730,IND,Justice Cunningham,TE,2015.0,False,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
13731,HOU,Jadeveon Clowney,DE,2020.0,False,0,3,5,47.0,39.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,186.0
13732,STL,Greg Robinson,OT,2019.0,False,0,0,5,28.0,14.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13733,JAX,Blake Bortles,QB,2019.0,False,0,0,5,44.0,44.0,78.0,1562.0,2634.0,17649.0,103.0,75.0,283.0,1766.0,8.0,1.0,20.0,1.0,0.0,0.0,0.0
13734,BUF,Sammy Watkins,WR,2020.0,False,0,0,5,39.0,19.0,86.0,0.0,1.0,0.0,0.0,1.0,11.0,76.0,0.0,321.0,4665.0,33.0,0.0,0.0,0.0
13735,OAK,Khalil Mack,LB,2020.0,False,3,6,7,81.0,45.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0,337.0
13736,ATL,Jake Matthews,OT,2020.0,False,0,1,7,59.0,59.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13737,TAM,Mike Evans,WR,2020.0,False,0,3,7,55.0,55.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,8266.0,61.0,0.0,0.0,0.0
13738,CLE,Justin Gilbert,DB,2016.0,False,0,0,0,3.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0
13739,MIN,Anthony Barr,LB,2020.0,False,0,4,5,50.0,50.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,297.0
13740,DET,Eric Ebron,TE,2020.0,False,0,1,4,27.0,15.0,98.0,0.0,1.0,0.0,0.0,0.0,4.0,-7.0,2.0,339.0,3753.0,32.0,0.0,0.0,0.0
13741,TEN,Taylor Lewan,OT,2020.0,False,0,3,6,45.0,45.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0
13742,NYG,Odell Beckham Jr.,WR,2020.0,False,0,3,5,51.0,42.0,82.0,4.0,6.0,144.0,2.0,0.0,21.0,156.0,1.0,487.0,6830.0,51.0,0.0,0.0,1.0
13743,STL,Aaron Donald,DT,2020.0,False,6,7,7,99.0,99.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,247.0
13744,CHI,Kyle Fuller,DB,2020.0,False,1,2,5,44.0,44.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,328.0
13745,PIT,Ryan Shazier,LB,2017.0,False,0,2,3,29.0,29.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,202.0
13746,DAL,Zack Martin,G,2020.0,False,4,6,6,70.0,70.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13747,BAL,C.J. Mosley,LB,2019.0,False,0,4,5,65.0,63.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,391.0
13748,NYJ,Calvin Pryor,DB,2017.0,False,0,0,3,17.0,17.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,132.0
13749,MIA,Ja'Wuan James,OT,2019.0,False,0,0,4,30.0,29.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13750,NOR,Brandin Cooks,WR,2020.0,False,0,0,7,57.0,21.0,103.0,0.0,0.0,0.0,0.0,0.0,46.0,281.0,2.0,483.0,6880.0,40.0,0.0,0.0,0.0
13751,GNB,Ha Ha Clinton-Dix,DB,2019.0,False,0,1,6,35.0,25.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,417.0
13752,CLE,Johnny Manziel,QB,2015.0,False,0,0,0,5.0,5.0,14.0,147.0,258.0,1675.0,7.0,7.0,46.0,259.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13753,KAN,Dee Ford,LB,2020.0,False,0,1,2,25.0,24.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,114.0
13754,CIN,Darqueze Dennard,DB,2020.0,False,0,0,0,12.0,10.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,228.0
13755,SDG,Jason Verrett,DB,2020.0,False,0,1,2,15.0,10.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,122.0
13756,PHI,Marcus Smith,LB,2018.0,False,0,0,0,2.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0
13757,ARI,Deone Bucannon,DB,2019.0,False,0,0,4,38.0,35.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,329.0
13758,CAR,Kelvin Benjamin,WR,2018.0,False,0,0,4,22.0,18.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,3021.0,20.0,0.0,0.0,0.0
13759,NWE,Dominique Easley,DT,2018.0,False,0,0,0,5.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,44.0
13760,SFO,Jimmie Ward,DB,2020.0,False,0,0,4,20.0,20.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,252.0
13761,DEN,Bradley Roby,DB,2020.0,False,0,0,2,19.0,13.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,279.0
13762,MIN,Teddy Bridgewater,QB,2020.0,False,0,1,3,38.0,21.0,59.0,1038.0,1562.0,11385.0,53.0,36.0,186.0,713.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
13763,HOU,Xavier Su'a-Filo,G,2020.0,False,0,0,3,23.0,17.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13764,DAL,DeMarcus Lawrence,DE,2020.0,False,0,2,5,46.0,46.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,190.0
13765,CLE,Joel Bitonio,G,2020.0,False,0,3,6,42.0,42.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13766,OAK,Derek Carr,QB,2020.0,False,0,3,7,66.0,66.0,110.0,2468.0,3830.0,26896.0,170.0,71.0,214.0,635.0,6.0,1.0,-9.0,0.0,0.0,0.0,0.0
13767,ATL,Ra'Shede Hageman,DT,2016.0,False,0,0,1,6.0,6.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,41.0
13768,TAM,Austin Seferian-Jenkins,TE,2018.0,False,0,0,2,9.0,5.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1160.0,11.0,0.0,0.0,0.0
13769,JAX,Marqise Lee,WR,2019.0,False,0,0,2,17.0,17.0,59.0,1.0,2.0,20.0,1.0,0.0,16.0,100.0,0.0,174.0,2184.0,8.0,0.0,0.0,0.0
13770,DET,Kyle Van Noy,LB,2020.0,False,0,0,5,43.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,246.0
13771,STL,Lamarcus Joyner,DB,2020.0,False,0,0,3,22.0,17.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,330.0
13772,PHI,Jordan Matthews,WR,2020.0,False,0,0,3,23.0,21.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,3288.0,22.0,0.0,0.0,0.0
13774,BUF,Cyrus Kouandjio,OT,2018.0,False,0,0,0,7.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13775,SEA,Paul Richardson,WR,2019.0,False,0,0,3,14.0,10.0,64.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,143.0,1809.0,12.0,0.0,0.0,2.0
13776,PIT,Stephon Tuitt,DE,2020.0,False,0,0,6,40.0,40.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,176.0
13777,WAS,Trent Murphy,LB,2020.0,False,0,0,4,31.0,10.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,117.0
13778,BAL,Timmy Jernigan,DT,2020.0,False,0,0,4,26.0,15.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,70.0
13779,NYJ,Jace Amaro,TE,2016.0,False,0,0,0,4.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,404.0,2.0,0.0,0.0,0.0
13780,SDG,Jeremiah Attaochu,LB,2020.0,False,0,0,1,15.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,113.0
13781,CHI,Ego Ferguson,DT,2015.0,False,0,0,0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0
13782,ARI,Troy Niklas,TE,2017.0,False,0,0,1,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,203.0,3.0,0.0,0.0,7.0
13783,GNB,Davante Adams,WR,2020.0,False,1,4,7,54.0,54.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,6568.0,62.0,0.0,0.0,0.0
13784,TEN,Bishop Sankey,RB,2015.0,False,0,0,1,6.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,199.0,762.0,3.0,32.0,272.0,1.0,0.0,0.0,0.0
13785,CIN,Jeremy Hill,RB,2018.0,False,0,0,3,21.0,21.0,55.0,0.0,0.0,0.0,0.0,0.0,708.0,2898.0,29.0,68.0,490.0,1.0,0.0,0.0,0.0
13786,DEN,Cody Latimer,WR,2019.0,False,0,0,1,6.0,3.0,66.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,70.0,935.0,6.0,0.0,0.0,14.0
13787,SFO,Carlos Hyde,RB,2020.0,False,0,0,4,31.0,18.0,90.0,0.0,0.0,0.0,0.0,0.0,1153.0,4726.0,36.0,145.0,802.0,3.0,0.0,0.0,0.0
13788,NOR,Stanley Jean-Baptiste,DB,2017.0,False,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13789,IND,Jack Mewhort,OT,2017.0,False,0,0,4,22.0,22.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13790,CAR,Kony Ealy,DE,2018.0,False,0,0,0,13.0,11.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,53.0
13791,JAX,Allen Robinson,WR,2020.0,False,0,1,5,42.0,18.0,88.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,457.0,5999.0,39.0,0.0,0.0,0.0
13792,NWE,Jimmy Garoppolo,QB,2020.0,False,0,0,1,27.0,2.0,48.0,659.0,977.0,8042.0,51.0,26.0,104.0,141.0,2.0,2.0,-3.0,0.0,0.0,0.0,0.0
13793,MIA,Jarvis Landry,WR,2020.0,False,0,5,7,50.0,28.0,111.0,6.0,9.0,146.0,1.0,0.0,34.0,199.0,3.0,636.0,7028.0,35.0,0.0,0.0,5.0
13794,SEA,Justin Britt,OT,2019.0,False,0,0,6,41.0,41.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13795,HOU,C.J. Fiedorowicz,TE,2017.0,False,0,0,2,6.0,6.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,881.0,6.0,0.0,0.0,0.0
13797,MIA,Billy Turner,OT,2020.0,False,0,0,4,23.0,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13798,ATL,Dezmen Southward,DB,2017.0,False,0,0,0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0
13799,TAM,Charles Sims,RB,2017.0,False,0,0,0,13.0,13.0,47.0,0.0,0.0,0.0,0.0,0.0,245.0,958.0,2.0,129.0,1190.0,6.0,0.0,0.0,0.0
13800,SFO,Marcus Martin,C,2020.0,False,0,0,2,8.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13801,CLE,Christian Kirksey,LB,2020.0,False,0,0,3,31.0,26.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,350.0
13802,MIN,Scott Crichton,DE,2015.0,False,0,0,0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
13803,BUF,Preston Brown,LB,2019.0,False,0,0,6,35.0,29.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,350.0
13804,NYG,Jay Bromley,DT,2018.0,False,0,0,0,5.0,5.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0
13805,STL,Tre Mason,RB,2015.0,False,0,0,1,7.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,254.0,972.0,5.0,34.0,236.0,1.0,0.0,0.0,0.0
13806,DET,Travis Swanson,C,2018.0,False,0,0,4,25.0,21.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13807,SFO,Chris Borland,LB,2014.0,False,0,0,1,6.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,84.0
13808,WAS,Spencer Long,G,2019.0,False,0,0,3,20.0,15.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13809,BAL,Terrence Brooks,DB,2020.0,False,0,0,0,6.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,79.0
13810,NYJ,Dexter McDougle,DB,2018.0,False,0,0,0,2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
13811,OAK,Gabe Jackson,G,2020.0,False,0,0,7,38.0,38.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,0.0,0.0,0.0,0.0
13812,CHI,Will Sutton,DT,2016.0,False,0,0,2,9.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,39.0
13813,HOU,Louis Nix,DT,2015.0,False,0,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13814,ARI,Kareem Martin,DE,2020.0,False,0,0,2,12.0,9.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,66.0
13815,GNB,Khyri Thornton,DT,2017.0,False,0,0,0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
